order_id,sku_name,sku_id,quantity,sku_mrp,dist_id,amount,order_date,dist_region,sku_category,order_year,order_month,dist_city,dist_state,dist_size_category
5549,Ethanol 3L Drum,ETH/3L/D,137,1500,TL2348,205500,5/15/2021,South,Ethanol,2021,May,Hyderabad,Telangana,small 
4628,Butanol 2L Bottle,BUT/2L/B,106,657,WB2346,69642,5/29/2023,East,Butanol,2023,May,Kolkata,West Bengal,large
6608,Propanol 1L Bottle,PROP/1L/B,61,3426,TN2347,208986,9/22/2024,South,Propanol,2024,September,Chennai,Tamil Nadu,large
6402,Propanol 1L Bottle,PROP/1L/B,53,3426,RJ4367,181578,9/23/2024,North,Propanol,2024,September,Jaipur,Rajasthan,small 
4570,Propanol 3L Drum ,PROP/3L/D,15,1200,MA2350,18000,5/17/2024,West,Propanol,2024,May,Pune,Maharashtra,small 
4430,Propanol 3L Drum ,PROP/3L/D,171,1200,AS9648,205200,6/8/2022,East,Propanol,2022,June,Jorhat ,Assam,small 
4103,Propanol 1L Can,PROP/1L/C,118,1300,KA2349,153400,9/30/2024,South,Propanol,2024,September,Bangalore,Karnataka,large
6645,Ethanol 3L Drum,ETH/3L/D,93,1500,PU2675,139500,2/5/2020,North,Ethanol,2020,February,Bhatinda ,Punjab,large
7616,Propanol 1L Bottle,PROP/1L/B,105,3426,KA2349,359730,4/29/2021,South,Propanol,2021,April,Bangalore,Karnataka,large
4513,Propanol 3L Drum ,PROP/3L/D,114,1200,KA2349,136800,8/23/2023,South,Propanol,2023,August,Bangalore,Karnataka,large
4037,Butanol 2L Bottle,BUT/2L/B,49,657,AS9648,32193,10/27/2023,East,Butanol,2023,October,Jorhat ,Assam,small 
5368,Propanol 3L Drum ,PROP/3L/D,137,1200,TL2348,164400,4/12/2024,South,Propanol,2024,April,Hyderabad,Telangana,small 
6463,Ethanol 1L Can,ETH/1L/C,42,200,AS9648,8400,7/14/2021,East,Ethanol,2021,July,Jorhat ,Assam,small 
4642,Ethanol 3L Drum,ETH/3L/D,27,1500,AS9648,40500,4/13/2020,East,Ethanol,2020,April,Jorhat ,Assam,small 
4913,Ethanol 3L Drum,ETH/3L/D,129,1500,MH2345,193500,2/9/2020,West,Ethanol,2020,February,Mumbai,Maharashtra,small 
5426,Ethanol 1L Bottle,ETH/1L/B,99,100,PU2675,9900,12/26/2020,North,Ethanol,2020,December,Bhatinda ,Punjab,large
5735,Ethanol 1L Can,ETH/1L/C,139,200,TL2348,27800,9/9/2023,South,Ethanol,2023,September,Hyderabad,Telangana,small 
7649,Butanol 2L Bottle,BUT/2L/B,60,657,MA2350,39420,6/23/2020,West,Butanol,2020,June,Pune,Maharashtra,small 
7475,Propanol 3L Drum ,PROP/3L/D,10,1200,MA2350,12000,6/3/2023,West,Propanol,2023,June,Pune,Maharashtra,small 
7408,Propanol 1L Can,PROP/1L/C,54,1300,PU2675,70200,12/21/2020,North,Propanol,2020,December,Bhatinda ,Punjab,large
5665,Ethanol 3L Drum,ETH/3L/D,74,1500,MA2350,111000,6/15/2022,West,Ethanol,2022,June,Pune,Maharashtra,small 
6068,Propanol 1L Can,PROP/1L/C,153,1300,WB2346,198900,7/5/2020,East,Propanol,2020,July,Kolkata,West Bengal,large
5718,Butanol 2L Bottle,BUT/2L/B,110,657,MA2350,72270,1/3/2022,West,Butanol,2022,January,Pune,Maharashtra,small 
6196,Ethanol 1L Can,ETH/1L/C,193,200,TL2348,38600,12/22/2021,South,Ethanol,2021,December,Hyderabad,Telangana,small 
4239,Propanol 3L Drum ,PROP/3L/D,114,1200,MA2350,136800,8/11/2020,West,Propanol,2020,August,Pune,Maharashtra,small 
4728,Ethanol 1L Bottle,ETH/1L/B,141,100,WB2346,14100,6/20/2020,East,Ethanol,2020,June,Kolkata,West Bengal,large
7378,Propanol 1L Can,PROP/1L/C,65,1300,WB2346,84500,1/18/2022,East,Propanol,2022,January,Kolkata,West Bengal,large
5244,Propanol 1L Can,PROP/1L/C,52,1300,TN2347,67600,3/14/2020,South,Propanol,2020,March,Chennai,Tamil Nadu,large
4118,Propanol 1L Bottle,PROP/1L/B,23,3426,TN2347,78798,1/12/2023,South,Propanol,2023,January,Chennai,Tamil Nadu,large
5954,Propanol 1L Bottle,PROP/1L/B,180,3426,TL2348,616680,3/15/2024,South,Propanol,2024,March,Hyderabad,Telangana,small 
7564,Ethanol 1L Bottle,ETH/1L/B,75,100,PU2675,7500,9/27/2023,North,Ethanol,2023,September,Bhatinda ,Punjab,large
6890,Ethanol 1L Bottle,ETH/1L/B,118,100,PU2675,11800,5/5/2023,North,Ethanol,2023,May,Bhatinda ,Punjab,large
7011,Ethanol 3L Drum,ETH/3L/D,80,1500,WB2346,120000,1/14/2024,East,Ethanol,2024,January,Kolkata,West Bengal,large
4784,Ethanol 3L Drum,ETH/3L/D,75,1500,RJ4367,112500,1/27/2023,North,Ethanol,2023,January,Jaipur,Rajasthan,small 
5107,Ethanol 3L Drum,ETH/3L/D,129,1500,MA2350,193500,5/13/2022,West,Ethanol,2022,May,Pune,Maharashtra,small 
6509,Propanol 1L Can,PROP/1L/C,154,1300,AS9648,200200,7/28/2020,East,Propanol,2020,July,Jorhat ,Assam,small 
5646,Propanol 1L Can,PROP/1L/C,144,1300,TN2347,187200,4/14/2023,South,Propanol,2023,April,Chennai,Tamil Nadu,large
4532,Ethanol 3L Drum,ETH/3L/D,197,1500,KA2349,295500,2/15/2023,South,Ethanol,2023,February,Bangalore,Karnataka,large
7437,Ethanol 1L Bottle,ETH/1L/B,168,100,TN2347,16800,2/28/2021,South,Ethanol,2021,February,Chennai,Tamil Nadu,large
5733,Propanol 1L Bottle,PROP/1L/B,101,3426,PU2675,346026,4/9/2024,North,Propanol,2024,April,Bhatinda ,Punjab,large
4060,Ethanol 3L Drum,ETH/3L/D,112,1500,RJ4367,168000,9/30/2022,North,Ethanol,2022,September,Jaipur,Rajasthan,small 
4867,Ethanol 1L Bottle,ETH/1L/B,28,100,KA2349,2800,5/23/2021,South,Ethanol,2021,May,Bangalore,Karnataka,large
4922,Propanol 3L Drum ,PROP/3L/D,198,1200,TN2347,237600,10/3/2022,South,Propanol,2022,October,Chennai,Tamil Nadu,large
6938,Propanol 1L Bottle,PROP/1L/B,57,3426,RJ4367,195282,7/31/2024,North,Propanol,2024,July,Jaipur,Rajasthan,small 
6287,Propanol 3L Drum ,PROP/3L/D,163,1200,RJ4367,195600,9/30/2020,North,Propanol,2020,September,Jaipur,Rajasthan,small 
4509,Propanol 1L Can,PROP/1L/C,76,1300,KA2349,98800,12/13/2023,South,Propanol,2023,December,Bangalore,Karnataka,large
7605,Propanol 1L Can,PROP/1L/C,183,1300,KA2349,237900,9/27/2020,South,Propanol,2020,September,Bangalore,Karnataka,large
7728,Propanol 1L Can,PROP/1L/C,129,1300,TN2347,167700,6/4/2020,South,Propanol,2020,June,Chennai,Tamil Nadu,large
6671,Propanol 1L Can,PROP/1L/C,96,1300,PU2675,124800,8/18/2024,North,Propanol,2024,August,Bhatinda ,Punjab,large
7677,Ethanol 1L Can,ETH/1L/C,144,200,AS9648,28800,5/10/2020,East,Ethanol,2020,May,Jorhat ,Assam,small 
4217,Ethanol 3L Drum,ETH/3L/D,98,1500,TL2348,147000,1/3/2021,South,Ethanol,2021,January,Hyderabad,Telangana,small 
6930,Butanol 2L Bottle,BUT/2L/B,191,657,TL2348,125487,1/1/2024,South,Butanol,2024,January,Hyderabad,Telangana,small 
6335,Propanol 3L Drum ,PROP/3L/D,68,1200,RJ4367,81600,3/1/2024,North,Propanol,2024,March,Jaipur,Rajasthan,small 
7224,Propanol 3L Drum ,PROP/3L/D,141,1200,MH2345,169200,7/3/2022,West,Propanol,2022,July,Mumbai,Maharashtra,small 
5695,Propanol 1L Can,PROP/1L/C,49,1300,MA2350,63700,3/17/2022,West,Propanol,2022,March,Pune,Maharashtra,small 
7181,Butanol 2L Bottle,BUT/2L/B,75,657,RJ4367,49275,8/15/2022,North,Butanol,2022,August,Jaipur,Rajasthan,small 
7908,Ethanol 1L Can,ETH/1L/C,97,200,WB2346,19400,7/18/2024,East,Ethanol,2024,July,Kolkata,West Bengal,large
6557,Propanol 1L Bottle,PROP/1L/B,49,3426,AS9648,167874,4/13/2020,East,Propanol,2020,April,Jorhat ,Assam,small 
5322,Butanol 2L Bottle,BUT/2L/B,108,657,MA2350,70956,4/19/2020,West,Butanol,2020,April,Pune,Maharashtra,small 
6923,Ethanol 1L Bottle,ETH/1L/B,166,100,TN2347,16600,5/29/2021,South,Ethanol,2021,May,Chennai,Tamil Nadu,large
4719,Propanol 1L Can,PROP/1L/C,82,1300,MA2350,106600,7/21/2022,West,Propanol,2022,July,Pune,Maharashtra,small 
6746,Propanol 1L Can,PROP/1L/C,145,1300,MA2350,188500,3/29/2024,West,Propanol,2024,March,Pune,Maharashtra,small 
5764,Propanol 1L Bottle,PROP/1L/B,165,3426,WB2346,565290,3/8/2023,East,Propanol,2023,March,Kolkata,West Bengal,large
6700,Ethanol 3L Drum,ETH/3L/D,18,1500,PU2675,27000,6/29/2020,North,Ethanol,2020,June,Bhatinda ,Punjab,large
4824,Propanol 1L Can,PROP/1L/C,89,1300,MA2350,115700,9/13/2020,West,Propanol,2020,September,Pune,Maharashtra,small 
6249,Butanol 2L Bottle,BUT/2L/B,156,657,AS9648,102492,1/16/2022,East,Butanol,2022,January,Jorhat ,Assam,small 
6592,Propanol 3L Drum ,PROP/3L/D,85,1200,MA2350,102000,1/23/2024,West,Propanol,2024,January,Pune,Maharashtra,small 
6143,Propanol 1L Bottle,PROP/1L/B,190,3426,AS9648,650940,9/15/2021,East,Propanol,2021,September,Jorhat ,Assam,small 
5437,Ethanol 1L Can,ETH/1L/C,13,200,RJ4367,2600,11/12/2022,North,Ethanol,2022,November,Jaipur,Rajasthan,small 
5871,Ethanol 1L Bottle,ETH/1L/B,167,100,PU2675,16700,6/19/2022,North,Ethanol,2022,June,Bhatinda ,Punjab,large
4261,Ethanol 1L Bottle,ETH/1L/B,122,100,MH2345,12200,6/18/2023,West,Ethanol,2023,June,Mumbai,Maharashtra,small 
5661,Ethanol 1L Bottle,ETH/1L/B,144,100,TN2347,14400,1/14/2023,South,Ethanol,2023,January,Chennai,Tamil Nadu,large
5787,Butanol 2L Bottle,BUT/2L/B,200,657,MH2345,131400,12/30/2021,West,Butanol,2021,December,Mumbai,Maharashtra,small 
7796,Butanol 2L Bottle,BUT/2L/B,146,657,KA2349,95922,9/3/2020,South,Butanol,2020,September,Bangalore,Karnataka,large
6386,Propanol 1L Bottle,PROP/1L/B,59,3426,MA2350,202134,9/9/2020,West,Propanol,2020,September,Pune,Maharashtra,small 
7955,Ethanol 1L Can,ETH/1L/C,190,200,MH2345,38000,12/27/2023,West,Ethanol,2023,December,Mumbai,Maharashtra,small 
5759,Propanol 1L Can,PROP/1L/C,197,1300,TN2347,256100,9/24/2022,South,Propanol,2022,September,Chennai,Tamil Nadu,large
7252,Ethanol 1L Bottle,ETH/1L/B,109,100,WB2346,10900,7/11/2023,East,Ethanol,2023,July,Kolkata,West Bengal,large
6361,Propanol 1L Can,PROP/1L/C,173,1300,MA2350,224900,10/30/2023,West,Propanol,2023,October,Pune,Maharashtra,small 
7887,Ethanol 1L Can,ETH/1L/C,40,200,WB2346,8000,10/23/2020,East,Ethanol,2020,October,Kolkata,West Bengal,large
4035,Ethanol 1L Bottle,ETH/1L/B,102,100,MA2350,10200,4/19/2024,West,Ethanol,2024,April,Pune,Maharashtra,small 
4632,Propanol 1L Bottle,PROP/1L/B,191,3426,AS9648,654366,10/15/2021,East,Propanol,2021,October,Jorhat ,Assam,small 
4111,Propanol 1L Can,PROP/1L/C,72,1300,MA2350,93600,2/10/2024,West,Propanol,2024,February,Pune,Maharashtra,small 
5535,Propanol 3L Drum ,PROP/3L/D,107,1200,TL2348,128400,9/5/2022,South,Propanol,2022,September,Hyderabad,Telangana,small 
4837,Propanol 1L Bottle,PROP/1L/B,78,3426,TN2347,267228,12/21/2022,South,Propanol,2022,December,Chennai,Tamil Nadu,large
7011,Butanol 2L Bottle,BUT/2L/B,134,657,MH2345,88038,4/11/2024,West,Butanol,2024,April,Mumbai,Maharashtra,small 
5232,Ethanol 1L Can,ETH/1L/C,100,200,WB2346,20000,5/26/2024,East,Ethanol,2024,May,Kolkata,West Bengal,large
4787,Propanol 3L Drum ,PROP/3L/D,172,1200,WB2346,206400,10/10/2023,East,Propanol,2023,October,Kolkata,West Bengal,large
6751,Propanol 1L Bottle,PROP/1L/B,49,3426,MA2350,167874,1/20/2024,West,Propanol,2024,January,Pune,Maharashtra,small 
5222,Propanol 1L Can,PROP/1L/C,49,1300,AS9648,63700,1/28/2022,East,Propanol,2022,January,Jorhat ,Assam,small 
4712,Propanol 1L Can,PROP/1L/C,181,1300,AS9648,235300,6/17/2024,East,Propanol,2024,June,Jorhat ,Assam,small 
4399,Propanol 1L Can,PROP/1L/C,80,1300,MA2350,104000,12/11/2023,West,Propanol,2023,December,Pune,Maharashtra,small 
5401,Ethanol 1L Bottle,ETH/1L/B,50,100,TN2347,5000,1/24/2020,South,Ethanol,2020,January,Chennai,Tamil Nadu,large
6534,Ethanol 1L Bottle,ETH/1L/B,186,100,RJ4367,18600,5/18/2022,North,Ethanol,2022,May,Jaipur,Rajasthan,small 
7150,Propanol 3L Drum ,PROP/3L/D,33,1200,TL2348,39600,1/29/2024,South,Propanol,2024,January,Hyderabad,Telangana,small 
6668,Butanol 2L Bottle,BUT/2L/B,31,657,WB2346,20367,3/25/2021,East,Butanol,2021,March,Kolkata,West Bengal,large
5908,Propanol 3L Drum ,PROP/3L/D,88,1200,WB2346,105600,1/6/2024,East,Propanol,2024,January,Kolkata,West Bengal,large
6455,Ethanol 1L Bottle,ETH/1L/B,64,100,TL2348,6400,4/13/2024,South,Ethanol,2024,April,Hyderabad,Telangana,small 
6774,Propanol 1L Can,PROP/1L/C,175,1300,TL2348,227500,6/6/2022,South,Propanol,2022,June,Hyderabad,Telangana,small 
4995,Propanol 1L Bottle,PROP/1L/B,104,3426,MA2350,356304,2/27/2022,West,Propanol,2022,February,Pune,Maharashtra,small 
7450,Ethanol 1L Bottle,ETH/1L/B,148,100,RJ4367,14800,2/27/2024,North,Ethanol,2024,February,Jaipur,Rajasthan,small 
5030,Butanol 2L Bottle,BUT/2L/B,95,657,TL2348,62415,7/26/2024,South,Butanol,2024,July,Hyderabad,Telangana,small 
4594,Ethanol 1L Can,ETH/1L/C,91,200,AS9648,18200,7/29/2021,East,Ethanol,2021,July,Jorhat ,Assam,small 
5069,Butanol 2L Bottle,BUT/2L/B,97,657,WB2346,63729,3/6/2022,East,Butanol,2022,March,Kolkata,West Bengal,large
6897,Ethanol 3L Drum,ETH/3L/D,49,1500,MH2345,73500,7/4/2020,West,Ethanol,2020,July,Mumbai,Maharashtra,small 
7668,Butanol 2L Bottle,BUT/2L/B,92,657,TL2348,60444,12/26/2020,South,Butanol,2020,December,Hyderabad,Telangana,small 
6455,Propanol 1L Can,PROP/1L/C,137,1300,TL2348,178100,2/21/2020,South,Propanol,2020,February,Hyderabad,Telangana,small 
7702,Propanol 1L Bottle,PROP/1L/B,27,3426,TL2348,92502,6/23/2024,South,Propanol,2024,June,Hyderabad,Telangana,small 
4059,Butanol 2L Bottle,BUT/2L/B,120,657,PU2675,78840,1/29/2020,North,Butanol,2020,January,Bhatinda ,Punjab,large
6299,Ethanol 1L Bottle,ETH/1L/B,142,100,PU2675,14200,8/16/2022,North,Ethanol,2022,August,Bhatinda ,Punjab,large
4552,Ethanol 1L Can,ETH/1L/C,134,200,RJ4367,26800,5/24/2020,North,Ethanol,2020,May,Jaipur,Rajasthan,small 
5690,Ethanol 3L Drum,ETH/3L/D,114,1500,TL2348,171000,1/31/2023,South,Ethanol,2023,January,Hyderabad,Telangana,small 
7990,Ethanol 1L Can,ETH/1L/C,148,200,AS9648,29600,11/12/2023,East,Ethanol,2023,November,Jorhat ,Assam,small 
6495,Propanol 1L Bottle,PROP/1L/B,181,3426,TN2347,620106,4/27/2020,South,Propanol,2020,April,Chennai,Tamil Nadu,large
5999,Butanol 2L Bottle,BUT/2L/B,89,657,AS9648,58473,10/8/2024,East,Butanol,2024,October,Jorhat ,Assam,small 
7076,Propanol 1L Bottle,PROP/1L/B,74,3426,TN2347,253524,7/26/2020,South,Propanol,2020,July,Chennai,Tamil Nadu,large
7495,Ethanol 1L Can,ETH/1L/C,143,200,MA2350,28600,8/29/2021,West,Ethanol,2021,August,Pune,Maharashtra,small 
4162,Propanol 1L Bottle,PROP/1L/B,132,3426,WB2346,452232,1/18/2024,East,Propanol,2024,January,Kolkata,West Bengal,large
4739,Propanol 1L Bottle,PROP/1L/B,195,3426,TL2348,668070,6/30/2022,South,Propanol,2022,June,Hyderabad,Telangana,small 
4827,Propanol 1L Can,PROP/1L/C,132,1300,TN2347,171600,4/24/2020,South,Propanol,2020,April,Chennai,Tamil Nadu,large
7689,Butanol 2L Bottle,BUT/2L/B,39,657,PU2675,25623,7/31/2024,North,Butanol,2024,July,Bhatinda ,Punjab,large
5497,Propanol 1L Bottle,PROP/1L/B,50,3426,TN2347,171300,10/26/2022,South,Propanol,2022,October,Chennai,Tamil Nadu,large
5526,Propanol 1L Can,PROP/1L/C,160,1300,PU2675,208000,3/4/2023,North,Propanol,2023,March,Bhatinda ,Punjab,large
4720,Propanol 1L Can,PROP/1L/C,90,1300,TL2348,117000,12/28/2021,South,Propanol,2021,December,Hyderabad,Telangana,small 
6250,Propanol 1L Can,PROP/1L/C,31,1300,RJ4367,40300,6/29/2020,North,Propanol,2020,June,Jaipur,Rajasthan,small 
5618,Ethanol 3L Drum,ETH/3L/D,61,1500,TL2348,91500,10/28/2020,South,Ethanol,2020,October,Hyderabad,Telangana,small 
6828,Propanol 1L Can,PROP/1L/C,192,1300,WB2346,249600,9/3/2023,East,Propanol,2023,September,Kolkata,West Bengal,large
6905,Ethanol 1L Can,ETH/1L/C,57,200,KA2349,11400,8/10/2023,South,Ethanol,2023,August,Bangalore,Karnataka,large
5626,Ethanol 1L Bottle,ETH/1L/B,163,100,AS9648,16300,1/9/2023,East,Ethanol,2023,January,Jorhat ,Assam,small 
5435,Butanol 2L Bottle,BUT/2L/B,111,657,TN2347,72927,3/6/2021,South,Butanol,2021,March,Chennai,Tamil Nadu,large
5965,Ethanol 1L Can,ETH/1L/C,98,200,TL2348,19600,12/8/2024,South,Ethanol,2024,December,Hyderabad,Telangana,small 
6290,Ethanol 1L Can,ETH/1L/C,191,200,TN2347,38200,7/11/2022,South,Ethanol,2022,July,Chennai,Tamil Nadu,large
5628,Butanol 2L Bottle,BUT/2L/B,42,657,MA2350,27594,3/21/2022,West,Butanol,2022,March,Pune,Maharashtra,small 
6668,Ethanol 1L Bottle,ETH/1L/B,20,100,AS9648,2000,6/6/2021,East,Ethanol,2021,June,Jorhat ,Assam,small 
5575,Propanol 1L Bottle,PROP/1L/B,34,3426,PU2675,116484,8/16/2024,North,Propanol,2024,August,Bhatinda ,Punjab,large
4863,Ethanol 1L Bottle,ETH/1L/B,75,100,RJ4367,7500,6/30/2021,North,Ethanol,2021,June,Jaipur,Rajasthan,small 
7939,Propanol 3L Drum ,PROP/3L/D,24,1200,RJ4367,28800,12/29/2022,North,Propanol,2022,December,Jaipur,Rajasthan,small 
7276,Ethanol 1L Bottle,ETH/1L/B,54,100,MH2345,5400,10/24/2022,West,Ethanol,2022,October,Mumbai,Maharashtra,small 
7561,Propanol 1L Can,PROP/1L/C,166,1300,TL2348,215800,3/9/2021,South,Propanol,2021,March,Hyderabad,Telangana,small 
6549,Butanol 2L Bottle,BUT/2L/B,111,657,MH2345,72927,9/3/2022,West,Butanol,2022,September,Mumbai,Maharashtra,small 
6892,Propanol 1L Can,PROP/1L/C,108,1300,MA2350,140400,11/3/2023,West,Propanol,2023,November,Pune,Maharashtra,small 
7506,Propanol 1L Bottle,PROP/1L/B,16,3426,MA2350,54816,11/18/2023,West,Propanol,2023,November,Pune,Maharashtra,small 
7619,Ethanol 1L Can,ETH/1L/C,171,200,AS9648,34200,6/26/2023,East,Ethanol,2023,June,Jorhat ,Assam,small 
5061,Ethanol 3L Drum,ETH/3L/D,45,1500,MH2345,67500,9/26/2020,West,Ethanol,2020,September,Mumbai,Maharashtra,small 
6999,Propanol 1L Can,PROP/1L/C,128,1300,AS9648,166400,1/23/2020,East,Propanol,2020,January,Jorhat ,Assam,small 
5826,Ethanol 3L Drum,ETH/3L/D,62,1500,PU2675,93000,2/10/2022,North,Ethanol,2022,February,Bhatinda ,Punjab,large
5866,Propanol 3L Drum ,PROP/3L/D,74,1200,KA2349,88800,1/18/2023,South,Propanol,2023,January,Bangalore,Karnataka,large
7036,Ethanol 1L Bottle,ETH/1L/B,188,100,RJ4367,18800,11/4/2022,North,Ethanol,2022,November,Jaipur,Rajasthan,small 
7199,Ethanol 1L Can,ETH/1L/C,109,200,KA2349,21800,12/12/2022,South,Ethanol,2022,December,Bangalore,Karnataka,large
6024,Ethanol 1L Can,ETH/1L/C,59,200,AS9648,11800,4/23/2021,East,Ethanol,2021,April,Jorhat ,Assam,small 
6573,Propanol 3L Drum ,PROP/3L/D,87,1200,PU2675,104400,6/25/2022,North,Propanol,2022,June,Bhatinda ,Punjab,large
6930,Propanol 3L Drum ,PROP/3L/D,111,1200,RJ4367,133200,6/14/2021,North,Propanol,2021,June,Jaipur,Rajasthan,small 
5840,Propanol 3L Drum ,PROP/3L/D,47,1200,KA2349,56400,2/15/2023,South,Propanol,2023,February,Bangalore,Karnataka,large
6296,Propanol 1L Bottle,PROP/1L/B,181,3426,KA2349,620106,11/7/2023,South,Propanol,2023,November,Bangalore,Karnataka,large
5934,Ethanol 1L Bottle,ETH/1L/B,66,100,AS9648,6600,7/4/2024,East,Ethanol,2024,July,Jorhat ,Assam,small 
4956,Ethanol 1L Bottle,ETH/1L/B,35,100,TL2348,3500,10/21/2021,South,Ethanol,2021,October,Hyderabad,Telangana,small 
5942,Propanol 3L Drum ,PROP/3L/D,162,1200,PU2675,194400,4/30/2022,North,Propanol,2022,April,Bhatinda ,Punjab,large
6495,Propanol 3L Drum ,PROP/3L/D,175,1200,KA2349,210000,3/25/2024,South,Propanol,2024,March,Bangalore,Karnataka,large
4017,Ethanol 3L Drum,ETH/3L/D,14,1500,TL2348,21000,12/26/2024,South,Ethanol,2024,December,Hyderabad,Telangana,small 
4409,Propanol 1L Can,PROP/1L/C,108,1300,AS9648,140400,10/12/2024,East,Propanol,2024,October,Jorhat ,Assam,small 
6441,Propanol 1L Can,PROP/1L/C,49,1300,TL2348,63700,9/6/2023,South,Propanol,2023,September,Hyderabad,Telangana,small 
7162,Butanol 2L Bottle,BUT/2L/B,138,657,PU2675,90666,3/7/2024,North,Butanol,2024,March,Bhatinda ,Punjab,large
5588,Ethanol 1L Can,ETH/1L/C,134,200,RJ4367,26800,3/2/2023,North,Ethanol,2023,March,Jaipur,Rajasthan,small 
4694,Ethanol 1L Can,ETH/1L/C,162,200,KA2349,32400,1/21/2023,South,Ethanol,2023,January,Bangalore,Karnataka,large
6987,Butanol 2L Bottle,BUT/2L/B,76,657,AS9648,49932,9/10/2021,East,Butanol,2021,September,Jorhat ,Assam,small 
6021,Propanol 3L Drum ,PROP/3L/D,80,1200,MA2350,96000,6/28/2022,West,Propanol,2022,June,Pune,Maharashtra,small 
5740,Ethanol 3L Drum,ETH/3L/D,75,1500,KA2349,112500,7/17/2023,South,Ethanol,2023,July,Bangalore,Karnataka,large
4557,Propanol 1L Bottle,PROP/1L/B,179,3426,TL2348,613254,7/7/2021,South,Propanol,2021,July,Hyderabad,Telangana,small 
4118,Ethanol 3L Drum,ETH/3L/D,128,1500,RJ4367,192000,11/23/2022,North,Ethanol,2022,November,Jaipur,Rajasthan,small 
6760,Ethanol 1L Bottle,ETH/1L/B,41,100,AS9648,4100,12/10/2020,East,Ethanol,2020,December,Jorhat ,Assam,small 
7766,Propanol 1L Bottle,PROP/1L/B,139,3426,TN2347,476214,2/16/2020,South,Propanol,2020,February,Chennai,Tamil Nadu,large
5366,Propanol 3L Drum ,PROP/3L/D,155,1200,KA2349,186000,10/19/2023,South,Propanol,2023,October,Bangalore,Karnataka,large
4478,Propanol 3L Drum ,PROP/3L/D,105,1200,MA2350,126000,2/6/2021,West,Propanol,2021,February,Pune,Maharashtra,small 
6092,Butanol 2L Bottle,BUT/2L/B,73,657,WB2346,47961,8/18/2023,East,Butanol,2023,August,Kolkata,West Bengal,large
7437,Propanol 1L Bottle,PROP/1L/B,108,3426,PU2675,370008,1/17/2020,North,Propanol,2020,January,Bhatinda ,Punjab,large
6951,Propanol 1L Can,PROP/1L/C,51,1300,AS9648,66300,7/1/2024,East,Propanol,2024,July,Jorhat ,Assam,small 
4041,Butanol 2L Bottle,BUT/2L/B,100,657,MH2345,65700,7/4/2020,West,Butanol,2020,July,Mumbai,Maharashtra,small 
4086,Ethanol 1L Can,ETH/1L/C,46,200,RJ4367,9200,4/8/2022,North,Ethanol,2022,April,Jaipur,Rajasthan,small 
6387,Propanol 1L Can,PROP/1L/C,105,1300,MH2345,136500,7/31/2022,West,Propanol,2022,July,Mumbai,Maharashtra,small 
4466,Propanol 3L Drum ,PROP/3L/D,120,1200,TN2347,144000,2/9/2021,South,Propanol,2021,February,Chennai,Tamil Nadu,large
4492,Propanol 3L Drum ,PROP/3L/D,21,1200,RJ4367,25200,12/6/2020,North,Propanol,2020,December,Jaipur,Rajasthan,small 
6513,Propanol 3L Drum ,PROP/3L/D,44,1200,TN2347,52800,12/12/2023,South,Propanol,2023,December,Chennai,Tamil Nadu,large
6391,Butanol 2L Bottle,BUT/2L/B,90,657,WB2346,59130,4/9/2021,East,Butanol,2021,April,Kolkata,West Bengal,large
5365,Ethanol 3L Drum,ETH/3L/D,36,1500,MA2350,54000,10/13/2024,West,Ethanol,2024,October,Pune,Maharashtra,small 
6581,Ethanol 1L Bottle,ETH/1L/B,192,100,KA2349,19200,7/28/2022,South,Ethanol,2022,July,Bangalore,Karnataka,large
4911,Ethanol 3L Drum,ETH/3L/D,171,1500,MH2345,256500,9/17/2023,West,Ethanol,2023,September,Mumbai,Maharashtra,small 
4674,Propanol 1L Bottle,PROP/1L/B,57,3426,TN2347,195282,9/12/2024,South,Propanol,2024,September,Chennai,Tamil Nadu,large
4226,Ethanol 1L Bottle,ETH/1L/B,43,100,RJ4367,4300,1/17/2021,North,Ethanol,2021,January,Jaipur,Rajasthan,small 
6913,Ethanol 3L Drum,ETH/3L/D,26,1500,TL2348,39000,3/29/2021,South,Ethanol,2021,March,Hyderabad,Telangana,small 
5696,Propanol 1L Bottle,PROP/1L/B,168,3426,AS9648,575568,1/25/2021,East,Propanol,2021,January,Jorhat ,Assam,small 
6262,Ethanol 1L Bottle,ETH/1L/B,70,100,PU2675,7000,8/26/2021,North,Ethanol,2021,August,Bhatinda ,Punjab,large
7593,Butanol 2L Bottle,BUT/2L/B,101,657,AS9648,66357,6/26/2022,East,Butanol,2022,June,Jorhat ,Assam,small 
6637,Ethanol 3L Drum,ETH/3L/D,21,1500,TN2347,31500,3/29/2024,South,Ethanol,2024,March,Chennai,Tamil Nadu,large
5089,Ethanol 3L Drum,ETH/3L/D,24,1500,WB2346,36000,7/28/2021,East,Ethanol,2021,July,Kolkata,West Bengal,large
7328,Ethanol 1L Bottle,ETH/1L/B,76,100,TL2348,7600,11/29/2022,South,Ethanol,2022,November,Hyderabad,Telangana,small 
7817,Ethanol 3L Drum,ETH/3L/D,14,1500,MA2350,21000,10/10/2020,West,Ethanol,2020,October,Pune,Maharashtra,small 
7661,Ethanol 3L Drum,ETH/3L/D,67,1500,KA2349,100500,5/11/2021,South,Ethanol,2021,May,Bangalore,Karnataka,large
